season,team_id,game_pk,n_bip,actual_outs,expected_outs,n_feature_rows,dpi
2018,CWS,529858,18,14,12.257928980220685,18,1.742
2018,STL,529858,24,18,15.829904818397566,23,2.17
2018,CIN,529847,27,18,16.1842657785167,26,1.816
2018,BOS,529845,42,26,25.874543762266285,40,0.125
2018,LAA,529842,25,21,19.505478605970957,25,1.495
2018,TEX,530253,31,20,18.631051758715437,30,1.369
2018,LAD,530250,19,13,12.330015148597447,19,0.67
2018,LAA,530247,29,17,18.3978376018893,29,-1.398
2018,BAL,530243,31,24,23.57122431920508,31,0.429
2018,BOS,530242,23,16,13.856715499537719,23,2.143
2018,TB,530240,21,20,16.04602996348983,21,3.954
2018,MIL,530239,23,15,15.281642006451358,21,-0.282
2018,COL,530238,28,17,0.0,0,0.0
2018,LAD,530237,22,14,15.696166629381233,22,-1.696
2018,LAA,530233,25,16,16.998688964982776,25,-0.999
2018,BAL,530228,28,16,17.986540788295688,28,-1.987
2018,BOS,530227,27,19,17.929725322215262,27,1.07
2018,SEA,530226,25,13,14.71983546879835,24,-1.72
2018,LAD,530222,28,16,19.07673630278002,27,-3.077
2018,LAA,530218,29,19,0.0,0,0.0
2018,SEA,530211,21,16,15.540104304484055,21,0.46
2018,MIL,530209,21,15,13.786674076996226,21,1.213
2018,ATL,530206,19,12,11.087354099308135,19,0.913
2018,DET,530203,27,20,0.0,0,0.0
2018,CHC,530199,21,19,16.253480546986562,21,2.747
2018,PHI,530197,20,12,11.003551056597143,20,0.996
2018,CHC,530195,27,17,19.83241783833288,27,-2.832
2018,SF,530195,28,15,17.511783979090577,28,-2.512
2018,MIL,530178,27,15,17.711023970187785,26,-2.711
2018,SD,530164,23,17,17.48547590913023,23,-0.485
2018,NYM,530163,25,15,16.050194495047062,25,-1.05
2018,CIN,530158,24,16,0.0,0,0.0
2018,CWS,530157,25,16,16.434440446932978,25,-0.434
2018,BAL,530156,27,20,21.096242026452167,27,-1.096
2018,BOS,530155,22,15,15.329613764477552,22,-0.33
2018,ATL,530155,25,18,16.31964273948509,24,1.68
2018,LAA,530150,22,17,16.694559582371017,22,0.305
2018,TOR,530150,33,21,22.323482983518787,33,-1.323
2018,KC,530149,21,16,14.709760995034502,21,1.29
2018,TEX,530141,34,19,0.0,0,0.0
2018,LAA,530139,25,16,17.266698957449705,25,-1.267
2018,CHC,530135,26,17,15.644447899529707,24,1.356
2018,AZ,530131,25,15,12.725633090815485,24,2.274
2018,NYY,530126,17,11,11.297891302444997,16,-0.298
2018,PHI,530117,22,12,16.499174830207156,22,-4.499
2018,STL,530112,20,16,14.905910277178009,20,1.094
2018,KC,530112,24,14,13.226750974451667,23,0.773
2018,CWS,530109,19,14,11.335900431087266,19,2.664
2018,TOR,530102,34,21,22.016272804474493,32,-1.016
2018,LAD,530098,21,17,14.137013843708202,21,2.863
2018,AZ,530092,28,20,18.800060194007465,28,1.2
2018,NYM,530092,21,14,12.995110880737686,19,1.005
2018,NYY,530086,23,14,13.699608244787312,22,0.3
2018,TB,530075,21,15,13.697666456379867,21,1.302
2018,SD,530074,28,20,18.832918360780262,28,1.167
2018,COL,530066,21,16,14.284530646410559,21,1.715
2018,BAL,530063,34,20,20.234886019906085,34,-0.235
2018,TOR,530052,19,15,12.672956100243018,19,2.327
2018,KC,530050,31,21,19.714528898864884,30,1.285
2018,STL,530049,28,18,18.061933026396158,28,-0.062
2018,BOS,530047,18,13,13.646447163730597,18,-0.646
2018,DET,530042,33,22,22.025684779564973,33,-0.026
2018,SD,530028,15,14,12.20304350263723,15,1.797
2018,CIN,530026,27,16,14.181270985100753,27,1.819
2018,MIN,529544,26,20,16.617145892620144,25,3.383
2018,AZ,530016,28,19,18.606946447841654,27,0.393
2018,TEX,530015,27,16,17.745010139682957,27,-1.745
2018,HOU,530015,21,15,13.46357989764221,21,1.536
2018,BAL,530014,22,17,0.0,0,0.0
2018,DET,530012,32,20,19.731912192581117,31,0.268
2018,LAA,530008,20,13,13.425105666179936,20,-0.425
2018,MIL,530007,19,12,12.718291869533335,19,-0.718
2018,PIT,529996,28,18,15.70395903795321,28,2.296
2018,TB,529758,23,19,15.73073349773647,23,3.269
2018,BAL,529984,33,18,0.0,0,0.0
2018,PIT,529981,22,13,14.329526924549283,22,-1.33
2018,ATH,529980,28,20,18.285791190052546,27,1.714
2018,KC,529976,28,20,18.95137511268743,28,1.049
2018,CIN,529975,23,18,0.0,0,0.0
2018,BOS,529973,22,13,13.37710806719606,22,-0.377
2018,ATL,529972,30,16,17.464781772783958,30,-1.465
2018,STL,529970,25,20,20.4452952604664,25,-0.445
2018,SEA,529969,22,14,14.023272327311911,22,-0.023
2018,PHI,529968,17,12,11.06238274429443,17,0.938
2018,ATL,529962,26,20,17.341857738714797,25,2.658
2018,SD,529961,20,12,11.73745834795101,20,0.263
2018,SEA,529960,27,14,0.0,0,0.0
2018,COL,529955,33,21,21.798137653028135,33,-0.798
2018,LAA,529955,20,12,12.164510998728472,20,-0.165
2018,TEX,529952,27,15,18.141658796281188,27,-3.142
2018,DET,529952,22,15,12.715486912676418,19,2.285
2018,WSH,529947,21,18,15.469491272845715,21,2.531
2018,MIN,529942,21,19,16.174724017238233,20,2.825
2018,CLE,529936,27,17,18.668035612393833,27,-1.668
2018,TB,529934,23,19,14.474152539536924,23,4.526
2018,SF,529931,32,19,18.72025223221469,32,0.28
2018,MIN,529929,18,14,12.004235166602363,17,1.996
2018,MIA,529928,32,17,20.960448332076712,32,-3.96
2018,TEX,529926,32,17,20.46063554874045,32,-3.461
2018,TOR,529925,24,16,16.845358753893326,24,-0.845
2018,SF,529924,28,17,19.320488733903254,28,-2.32
2018,PIT,529923,14,12,10.714616469476987,14,1.285
2018,CWS,529921,26,22,19.188983874191315,26,2.811
2018,COL,529915,19,14,14.047206753469267,19,-0.047
2018,CLE,529914,20,13,14.24115769310015,20,-1.241
2018,NYY,529914,18,14,11.354831177380383,18,2.645
2018,CHC,529913,34,24,0.0,0,0.0
2018,CHC,529897,26,19,16.797723384059033,26,2.202
2018,LAA,529872,29,20,18.315172354258696,29,1.685
2018,CHC,529859,32,17,17.27882217145856,31,-0.279
2018,ATL,529856,20,17,14.852654048758474,20,2.147
2018,DET,529853,21,13,0.0,0,0.0
2018,PHI,529850,26,19,15.684917611950212,25,3.315
2018,MIA,530234,22,16,15.069883521196935,21,0.93
2018,WSH,530228,24,15,17.362385822269474,24,-2.362
2018,NYM,530206,22,14,14.807180382819302,21,-0.807
2018,ATH,530184,19,16,15.29592846062336,19,0.704
2018,SD,530179,27,18,19.46384152665024,27,-1.464
2018,LAD,530179,26,16,14.529905103240335,24,1.47
2018,ATH,530145,26,19,17.764888962102848,26,1.235
2018,BOS,530093,31,17,19.729689203536797,31,-2.73
2018,BOS,530078,20,14,15.7195150173351,20,-1.72
2018,MIN,530070,30,15,17.339970359535524,30,-2.34
2018,MIN,530049,28,15,15.014391561909251,28,-0.014
2018,NYY,530032,24,16,0.0,0,0.0
2018,SD,530013,19,13,12.836010282903775,19,0.164
2018,STL,530013,22,13,13.48187182949652,21,-0.482
2018,NYY,530010,23,15,15.011769829364807,23,-0.012
2018,STL,529998,28,21,17.57469226884134,28,3.425
2018,LAA,529967,23,15,15.91863898555483,23,-0.919
2018,SF,529959,25,14,16.377902567387295,25,-2.378
2018,CHC,529956,27,19,18.264835834828908,25,0.735
2018,AZ,529948,21,13,0.0,0,0.0
2018,ATL,529934,21,16,14.645770661374454,21,1.354
2018,CHC,529928,27,21,15.38958093351002,26,5.61
2018,HOU,529917,18,13,12.624846563549458,17,0.375
2018,HOU,529886,12,11,7.9827688844061555,12,3.017
2018,BOS,530134,16,13,10.769556950462919,16,2.23
2018,MIN,530100,16,9,10.92552301073713,16,-1.926
2018,WSH,529922,18,8,9.768064801625899,18,-1.768
2018,CIN,530307,28,16,0.0,0,0.0
2018,COL,530307,32,15,0.0,0,0.0
2018,CWS,530306,22,18,0.0,0,0.0
2018,MIN,530306,29,21,0.0,0,0.0
2018,NYM,530305,24,18,17.433858082062827,23,0.566
2018,SD,530304,42,23,26.350013308688062,41,-3.35
2018,ATL,530304,19,15,13.434616175316195,18,1.565
2018,SF,530303,30,20,19.06202592888646,28,0.938
2018,AZ,530303,26,18,18.604369188537348,26,-0.604
2018,CWS,529600,30,20,20.86364861013858,30,-0.864
2018,MIN,529600,28,19,18.53394468237207,28,0.466
2018,LAA,530302,32,20,21.188998591449415,32,-1.189
2018,KC,530302,32,18,23.24099211104928,32,-5.241
2018,ATL,530301,33,19,21.154632505341084,32,-2.155
2018,SD,530301,29,20,18.98479922682141,29,1.015
2018,AZ,530300,26,14,14.786286209078847,26,-0.786
2018,SF,530300,22,15,14.963518403826235,22,0.036
2018,NYY,529634,28,20,20.48703358725264,28,-0.487
2018,DET,529619,27,19,20.197062317212165,27,-1.197
2018,ATL,530299,23,19,16.785155492838776,21,2.215
2018,WSH,530299,28,20,20.615313036938975,27,-0.615
2018,TOR,530298,21,15,14.250920076898264,21,0.749
2018,DET,530298,31,20,19.589799825617067,31,0.41
2018,LAA,530297,21,16,16.18935895166898,21,-0.189
2018,SEA,530296,24,19,0.0,0,0.0
2018,STL,530295,19,17,13.960223927617559,19,3.04
2018,SF,530294,22,15,13.019866561248111,21,1.98
2018,KC,530293,24,15,16.92206992261902,24,-1.922
2018,ATH,530293,23,20,18.91927172668389,23,1.081
2018,CWS,530291,23,16,17.43190124768603,23,-1.432
2018,MIA,530290,23,16,15.86790931616031,23,0.132
2018,COL,530289,31,19,20.44148313321385,30,-1.441
2018,LAD,530289,23,14,14.492935569875778,23,-0.493
2018,CLE,530288,30,19,20.162187653907875,29,-1.162
2018,SD,530287,30,18,18.982543054911886,30,-0.983
2018,NYM,530286,21,16,14.885243065102376,20,1.115
2018,CHC,530286,21,17,15.716808927570122,21,1.283
2018,BOS,530285,25,18,18.518132566044308,24,-0.518
2018,HOU,530285,26,11,12.882387193973837,25,-1.882
2018,ATL,530284,33,24,23.21163266818355,33,0.788
2018,WSH,530284,31,26,23.728385002217763,31,2.272
2018,DET,530283,28,22,20.885759075709906,28,1.114
2018,TOR,530283,23,14,15.457636044105111,23,-1.458
2018,TEX,530282,23,17,15.752278148489275,22,1.248
2018,LAA,530282,20,15,14.71484798244099,20,0.285
2018,TB,530281,24,15,16.54446015993431,24,-1.544
2018,SEA,530281,22,17,16.77642488088575,22,0.224
2018,STL,530280,22,17,12.7901143550442,21,4.21
2018,PIT,530280,23,18,15.602601007962821,22,2.397
2018,PHI,530279,19,12,14.005628612179038,19,-2.006
2018,SF,530279,25,22,18.79289102262325,25,3.207
2018,KC,530278,31,22,20.090371294688936,31,1.91
2018,BAL,530277,28,15,15.207549499597985,28,-0.208
2018,CWS,530276,27,17,17.520613280041058,27,-0.521
2018,MIL,530276,22,17,15.465695505261873,22,1.534
2018,AZ,530275,29,19,17.268210044006874,29,1.732
2018,LAD,530274,29,19,0.0,0,0.0
2018,COL,530274,29,16,0.0,0,0.0
2018,MIN,530273,25,18,17.545079443771407,25,0.455
2018,CLE,530273,18,10,10.702849842912862,18,-0.703
2018,CIN,530272,31,17,18.32406207021004,30,-1.324
2018,CHC,530271,35,26,23.961761979996485,35,2.038
2018,NYM,530271,33,16,19.80646743802762,32,-3.806
2018,BOS,530270,23,17,17.463453875781372,23,-0.463
2018,HOU,530270,22,17,15.492794838996936,22,1.507
2018,WSH,530269,22,12,14.388935167585135,22,-2.389
2018,ATL,530269,17,15,12.676380467143495,17,2.324
2018,DET,530268,27,20,20.136992483405244,27,-0.137
2018,TOR,530268,27,16,16.608380241247602,27,-0.608
2018,LAA,530267,26,18,16.431971966439427,26,1.568
2018,SEA,530266,30,19,18.666770969999956,30,0.333
2018,TB,530266,38,27,27.256075325041287,37,-0.256
2018,STL,530265,30,21,22.19747706047643,30,-1.197
2018,PIT,530265,24,20,17.2074273176665,24,2.793
2018,SF,530264,19,13,11.796523011523618,18,1.203
2018,KC,530263,31,15,15.623330281507489,30,-0.623
2018,BAL,530262,30,18,19.52044483431037,30,-1.52
2018,NYY,530262,19,14,14.73153965438084,19,-0.732
2018,CWS,530261,26,21,20.108659910041556,26,0.891
2018,MIL,530261,29,17,17.857022434323312,28,-0.857
2018,MIA,530260,32,21,19.12798687225603,31,1.872
2018,AZ,530260,25,16,17.02549004056764,25,-1.025
2018,LAD,530259,34,21,20.57261697676458,33,0.427
2018,COL,530259,32,20,20.862499544917547,32,-0.862
2018,MIN,530258,26,19,18.158644624897246,25,0.841
2018,CLE,530258,28,19,19.27571387102956,28,-0.276
2018,CIN,530257,24,17,16.426627571294745,24,0.573
2018,SD,530257,30,22,21.509287602083,30,0.491
2018,NYM,530256,35,18,22.9010257461125,35,-4.901
2018,BOS,530255,29,17,19.7259714982326,28,-2.726
2018,HOU,530255,23,16,15.753364531567174,23,0.247
2018,PHI,530652,24,16,16.441285278720127,24,-0.441
2018,WSH,530652,23,16,16.644361492326095,23,-0.644
2018,SF,530651,23,16,14.295033118343994,22,1.705
2018,AZ,530651,29,17,19.038398593415803,29,-2.038
2018,SD,530650,23,16,14.789535558289836,23,1.21
2018,PIT,530650,20,15,13.007969065662598,19,1.992
2018,MIA,530649,24,18,15.325844888987275,23,2.674
2018,MIN,530648,37,17,18.823805171916096,36,-1.824
2018,CHC,530648,29,18,20.848328415414493,29,-2.848
2018,MIL,530647,30,15,18.69348305471516,29,-3.693
2018,CIN,530647,16,9,10.299098581513507,16,-1.299
2018,LAA,530646,27,19,18.915699019499826,26,0.084
2018,BAL,530646,29,22,20.83391409708463,29,1.166
2018,KC,530645,31,17,18.39192169248094,31,-1.392
2018,TB,530644,24,18,0.0,0,0.0
2018,HOU,530644,22,12,0.0,0,0.0
2018,DET,530643,21,14,13.789136047789404,21,0.211
2018,LAD,530642,21,15,12.606489819920371,20,2.394
2018,COL,530642,20,17,13.497145384396916,20,3.503
2018,CLE,530641,25,17,18.139930513938953,25,-1.14
2018,ATH,530641,19,16,15.068576501228616,19,0.931
2018,TEX,530640,32,20,22.330307238128054,32,-2.33
2018,NYY,530639,34,17,19.40067395973845,34,-2.401
2018,BOS,530639,17,15,12.176234592247855,17,2.824
2018,STL,530638,35,20,22.602363222338717,35,-2.602
2018,PHI,530637,33,15,17.316964367763912,33,-2.317
2018,WSH,530637,29,19,17.843618774639015,29,1.156
2018,AZ,530636,26,20,18.232397106071787,26,1.768
2018,PIT,530635,30,18,19.01879454399639,29,-1.019
2018,SD,530635,29,17,17.395697475006855,28,-0.396
2018,MIA,530634,23,16,15.503104085519178,23,0.497
2018,CHC,530633,28,18,19.620612352420384,28,-1.621
2018,MIN,530633,29,17,19.734671571376467,28,-2.735
2018,CIN,530632,31,19,17.053198051075334,28,1.947
2018,BAL,530631,34,21,24.743142293686233,34,-3.743
2018,LAA,530631,22,15,13.460782565438038,22,1.539
2018,KC,530630,23,18,18.099643747105656,23,-0.1
2018,SEA,530630,23,17,15.204395268362186,22,1.796
2018,TB,530629,25,22,18.70335200593509,25,3.297
2018,HOU,530629,22,16,12.733692781668424,21,3.266
2018,DET,530628,22,14,15.414040594861293,22,-1.414
2018,COL,530627,20,15,14.911302825825894,20,0.089
2018,LAD,530627,22,13,12.870052313087996,22,0.13
2018,ATH,530626,23,17,16.245816087041657,23,0.754
2018,BOS,530624,31,20,20.51869832969794,31,-0.519
2018,STL,530623,32,21,22.290037431951145,31,-1.29
2018,WSH,530622,25,16,14.274123030234934,23,1.726
2018,BAL,530621,33,20,19.61367930061392,31,0.386
2018,SEA,530621,27,21,19.982548124801504,27,1.017
2018,DET,530620,31,20,21.450852625064066,31,-1.451
2018,ATH,530620,25,20,17.949320548767894,25,2.051
2018,MIN,530619,31,21,20.70983473798284,31,0.29
2018,CWS,530619,39,31,28.142154453778176,37,2.858
2018,CIN,530618,29,21,20.84813186696642,28,0.152
2018,MIL,530618,25,16,15.870559629323271,25,0.129
2018,LAA,530617,24,17,15.782951597281428,24,1.217
2018,BOS,530617,23,17,15.249812347052481,23,1.75
2018,HOU,530616,21,15,13.063992442581542,20,1.936
2018,TB,530616,24,16,14.495007314442338,24,1.505
2018,COL,530615,28,15,15.490939785830538,27,-0.491
2018,LAD,530614,30,14,17.995107891931855,29,-3.995
2018,CHC,530614,31,22,19.375786659914283,31,2.624
2018,MIA,530613,30,19,0.0,0,0.0
2018,TOR,530612,28,17,0.0,0,0.0
2018,HOU,530612,30,19,0.0,0,0.0
2018,SEA,530611,40,27,25.298862415301848,37,1.701
2018,BAL,530611,44,30,30.943557636965856,44,-0.944
2018,TEX,530610,22,18,15.822244300100788,22,2.178
2018,SD,530610,31,19,20.725726518395557,29,-1.726
2018,NYM,530609,28,16,18.393209556788225,28,-2.393
2018,PIT,530609,27,21,19.754332324900957,25,1.246
2018,DET,530608,30,20,0.0,0,0.0
2018,PHI,530607,21,17,15.076198086575221,21,1.924
2018,NYY,530607,22,14,12.170273711345123,20,1.83
2018,CWS,530606,25,19,18.66486019502666,25,0.335
2018,MIN,530606,25,13,14.637669613379316,25,-1.638
2018,LAA,530605,31,19,18.589229515853496,31,0.411
2018,MIL,530604,28,20,19.366398792128294,28,0.634
2018,COL,530603,27,20,20.134653838446777,26,-0.135
2018,SF,530603,20,18,15.54470014617446,20,2.455
2018,STL,530602,28,18,17.074732003198932,26,0.925
2018,CLE,530602,25,19,19.196745937067647,25,-0.197
2018,CIN,530601,24,16,16.55881675272013,24,-0.559
2018,LAD,530600,28,18,17.894451240576757,28,0.106
2018,CHC,530600,30,18,17.522564380865983,30,0.477
2018,MIA,530599,25,19,17.537518336920712,25,1.462
2018,AZ,530599,19,16,14.378429491100922,19,1.622
2018,WSH,530598,24,19,16.34536681602836,23,2.655
2018,TB,530598,17,14,11.443213422488284,17,2.557
2018,HOU,530597,16,11,9.84960874477102,16,1.15
2018,TOR,530597,31,19,19.01325970054856,30,-0.013
2018,BAL,530596,27,18,19.039183478828658,26,-1.039
2018,SD,530595,24,16,14.900959819780367,24,1.099
2018,TEX,530595,21,14,14.027563336709317,21,-0.028
2018,NYM,530594,30,22,17.693668807452294,28,4.306
2018,ATH,530593,32,20,19.213036911269146,32,0.787
2018,PHI,530592,29,19,18.728418602260362,29,0.272
2018,NYY,530592,22,16,15.45153905659163,22,0.548
2018,CWS,530591,25,19,19.25278110520122,25,-0.253
2018,MIN,530591,23,10,14.274174602824607,23,-4.274
2018,BOS,530590,22,17,15.99163013112858,22,1.008
2018,LAA,530590,33,19,19.52131447406322,33,-0.521
2018,MIL,530589,19,16,15.077941533191693,18,0.922
2018,COL,530588,25,18,0.0,0,0.0
2018,CLE,530587,31,18,20.775708664231978,31,-2.776
2018,STL,530587,24,18,17.95409804763265,24,0.046
2018,ATL,530586,28,18,18.326924731316026,28,-0.327
2018,CIN,530586,30,20,18.624617121930775,29,1.375
2018,LAD,530585,33,17,19.926951825331223,32,-2.927
2018,MIA,530584,25,16,17.572709299164053,25,-1.573
2018,AZ,530584,27,16,18.36770400207325,27,-2.368
2018,TB,530583,17,15,12.83376552336799,17,2.166
2018,WSH,530583,27,14,16.520437752118887,27,-2.52
2018,SEA,530581,23,19,16.71936397038003,23,2.281
2018,BAL,530581,27,20,18.654797514160563,26,1.345
2018,SD,530580,28,16,17.628258962650214,27,-1.628
2018,TEX,530580,28,17,18.79056890567529,28,-1.791
2018,PIT,530579,21,14,13.233833808842508,21,0.766
2018,NYM,530579,30,20,22.71674849808881,30,-2.717
2018,ATH,530578,29,19,16.754120104731495,27,2.246
2018,DET,530578,32,20,21.931052805387285,32,-1.931
2018,PHI,530577,21,14,14.08619308316217,19,-0.086
2018,STL,530576,23,19,16.382723331510682,23,2.617
2018,CLE,530576,28,17,17.070903632707214,27,-0.071
2018,CIN,530575,34,23,24.78502830559058,34,-1.785
2018,ATL,530575,34,28,24.641931331820906,33,3.358
2018,LAD,530574,23,16,16.22496934785399,23,-0.225
2018,CHC,530574,23,18,14.520845913973787,23,3.479
2018,AZ,530573,24,13,15.807463655139928,24,-2.807
2018,MIA,530573,28,21,19.523213922265708,28,1.477
2018,TOR,530572,32,19,22.91804492362901,32,-3.918
2018,LAA,530572,33,19,22.21627920950384,33,-3.216
2018,MIN,530571,14,11,9.369051979435998,13,1.631
2018,STL,530570,20,13,13.37872664946096,20,-0.379
2018,SEA,530569,24,16,17.882477225792194,24,-1.882
2018,SD,530568,29,20,19.651701687972416,29,0.348
2018,WSH,530567,29,20,20.356976606353474,29,-0.357
2018,ATH,530566,27,15,16.334843788071893,27,-1.335
2018,CWS,530566,29,22,21.69417189526148,29,0.306
2018,TB,530565,37,27,27.41979530433749,37,-0.42
2018,NYY,530565,32,22,21.731459070333536,32,0.269
2018,COL,530564,28,16,18.302930035166955,27,-2.303
2018,NYM,530563,35,22,21.626633805424717,33,0.373
2018,KC,530562,29,19,21.1232863230096,29,-2.123
2018,HOU,530562,21,15,14.983132800098984,21,0.017
2018,CLE,530561,26,20,17.626919447795604,26,2.373
2018,DET,530561,34,15,19.278091324335037,34,-4.278
2018,BAL,530559,26,15,16.54052018315547,26,-1.541
2018,ATL,530559,26,20,17.77930242445139,26,2.221
2018,PIT,530558,25,18,15.79876829098103,23,2.201
2018,AZ,530558,21,16,14.680531812280032,21,1.319
2018,LAA,530557,24,16,0.0,0,0.0
2018,TOR,530557,23,14,0.0,0,0.0
2018,TEX,530556,28,17,17.8311730074613,28,-0.831
2018,MIN,530556,25,15,16.22366377504363,25,-1.224
2018,MIL,530555,17,13,11.513550150643251,17,1.486
2018,STL,530555,24,18,17.633863856025563,24,0.366
2018,SEA,530554,26,19,16.710949722968245,26,2.289
2018,BOS,530554,36,21,23.821446332434856,35,-2.821
2018,SF,530553,27,16,16.964241067525766,26,-0.964
2018,SD,530553,24,16,16.5901691870084,24,-0.59
2018,WSH,530552,27,17,17.590270150309248,26,-0.59
2018,CWS,530551,29,20,18.39295642182595,29,1.607
2018,NYY,530550,23,14,15.342581267143302,22,-1.343
2018,TB,530550,21,17,15.69536436990218,21,1.305
2018,MIA,530549,20,16,12.880809005885082,19,3.119
2018,COL,530549,27,18,18.947708307291087,27,-0.948
2018,LAD,530548,25,15,16.254227025781912,24,-1.254
2018,NYM,530548,28,18,17.687362008966875,27,0.313
2018,KC,530547,34,25,22.864988142262234,32,2.135
2018,HOU,530547,24,18,17.671440110231707,24,0.329
2018,DET,530546,22,14,13.817732707578896,22,0.182
2018,CLE,530546,15,10,11.84284764736413,15,-1.843
2018,CHC,530545,24,13,14.354859716515108,24,-1.355
2018,BAL,530544,27,15,16.705736245374577,26,-1.706
2018,TOR,530542,19,16,13.538828963442453,18,2.461
2018,LAA,530542,31,22,21.655122515900324,31,0.345
2018,MIN,530541,31,20,20.29243489205972,30,-0.292
2018,TEX,530541,23,20,18.413331850063635,23,1.587
2018,MIL,530540,16,12,11.662812320946237,15,0.337
2018,STL,530540,13,10,7.924534001625107,12,2.075
2018,SEA,530539,38,18,21.046133945570716,38,-3.046
2018,BOS,530539,29,15,16.78940048582379,28,-1.789
2018,SF,530538,32,20,19.673327782236832,31,0.327
2018,SD,530538,24,19,18.014777709443873,24,0.985
2018,PHI,530537,27,19,22.875272179461525,27,-3.875
2018,WSH,530537,28,13,16.400906725624846,28,-3.401
2018,CWS,530536,33,20,0.0,0,0.0
2018,ATH,530536,26,18,0.0,0,0.0
2018,NYY,530535,25,15,16.644903527731437,25,-1.645
2018,MIA,530534,31,16,20.215763759754076,31,-4.216
2018,COL,530534,24,13,14.501123246619821,24,-1.501
2018,NYM,530533,24,18,16.39752629581762,24,1.602
2018,DET,530531,27,18,17.598593112440067,26,0.401
2018,CIN,530530,21,16,16.80008357657572,21,-0.8
2018,CHC,530530,30,18,20.263098306776048,30,-2.263
2018,ATL,530529,45,30,26.871901858456585,44,3.128
2018,BAL,530529,46,32,29.325997102766177,45,2.674
2018,AZ,530528,26,21,17.340380484346923,26,3.66
2018,PIT,530528,35,25,24.11159782162296,33,0.888
2018,CWS,530523,23,15,13.23736050625054,23,1.763
2018,ATH,530523,28,18,17.825137363062936,28,0.175
2018,LAA,530527,24,15,14.659379561291034,24,0.341
2018,TOR,530527,22,13,14.917898561863597,22,-1.918
2018,STL,530526,33,19,23.674282540980048,33,-4.674
2018,MIL,530526,27,20,19.888861200452936,27,0.111
2018,NYY,530525,24,15,14.916051213571489,23,0.084
2018,SEA,530525,21,13,13.786829770074597,21,-0.787
2018,SD,530524,25,18,19.38362325384111,25,-1.384
2018,COL,530522,27,16,16.779023794238174,26,-0.779
2018,NYM,530522,23,14,14.765137019357697,23,-0.765
2018,CIN,530521,25,17,16.185368951720786,24,0.815
2018,CHC,530521,24,17,16.2508797632469,23,0.749
2018,MIN,530520,33,17,19.84258547669831,33,-2.843
2018,BOS,530520,25,21,18.562529563717277,25,2.437
2018,BAL,530519,24,16,14.669304854456769,24,1.331
2018,WSH,530519,23,18,16.715422522331828,23,1.285
2018,AZ,530518,27,19,17.963008257676496,27,1.037
2018,PIT,530518,34,23,22.639837884673394,33,0.36
2018,KC,530517,25,19,18.20213656366852,25,0.798
2018,TB,530516,27,16,16.659133282649144,27,-0.659
2018,HOU,530516,23,19,16.081853779140012,23,2.918
2018,PHI,530515,26,19,18.55070112919195,26,0.449
2018,STL,530515,24,14,14.546940304725258,24,-0.547
2018,SEA,530514,25,14,14.030761586840963,25,-0.031
2018,NYY,530514,29,19,17.641685083665635,28,1.358
2018,ATH,530513,24,14,14.61524555715503,24,-0.615
2018,SD,530513,32,17,20.626337254930068,32,-3.626
2018,COL,530512,32,19,20.441166028708384,32,-1.441
2018,NYM,530512,27,14,16.81345985219549,26,-2.813
2018,MIA,530510,26,16,18.169876445701753,26,-2.17
2018,CHC,530509,29,23,17.498050113674054,29,5.502
2018,LAD,530509,26,14,15.487633636424443,25,-1.488
2018,CIN,530508,25,17,17.176291725941002,25,-0.176
2018,CLE,530507,19,16,16.455909905686436,19,-0.456
2018,CWS,530507,28,15,18.55291988456546,28,-3.553
2018,MIN,530506,25,20,19.271377469077287,25,0.729
2018,BOS,530506,25,17,15.953596586221462,25,1.046
2018,BAL,530505,23,17,14.957765441843573,23,2.042
2018,WSH,530505,26,18,17.77828621763127,25,0.222
2018,KC,530503,30,17,18.31906873698209,30,-1.319
2018,HOU,530502,22,14,16.58123087029776,22,-2.581
2018,STL,530501,27,18,16.8098747275191,25,1.19
2018,NYY,530500,18,16,13.113269464824157,18,2.887
2018,SD,530499,26,19,16.748263986791066,25,2.252
2018,COL,530498,25,16,19.105784311260148,25,-3.106
2018,NYM,530498,31,15,17.816102232926127,30,-2.816
2018,PIT,530497,22,13,13.637107919872559,22,-0.637
2018,LAD,530495,25,17,15.363936988463891,24,1.636
2018,CHC,530495,28,19,18.08592867684762,28,0.914
2018,CIN,530494,26,17,17.596244637230257,26,-0.596
2018,DET,530494,28,15,17.77410034773118,28,-2.774
2018,CWS,530493,23,14,14.484626525562215,23,-0.485
2018,CLE,530493,26,17,17.61769307622476,26,-0.618
2018,BOS,530492,17,12,12.010323949806384,17,-0.01
2018,MIN,530492,25,17,15.806485729992614,24,1.194
2018,WSH,530491,26,19,17.387912578260167,26,1.612
2018,ATL,530490,28,20,18.19216558961485,28,1.808
2018,TOR,530490,35,20,19.98928997602942,35,0.011
2018,AZ,530489,28,20,0.0,0,0.0
2018,LAD,530482,24,16,13.84913793887348,24,2.151
2018,KC,530488,23,15,15.768380255172385,23,-0.768
2018,TEX,530488,32,22,24.121678656346457,32,-2.122
2018,TB,530487,29,19,0.0,0,0.0
2018,STL,530486,29,20,21.219335093700572,29,-1.219
2018,COL,530485,32,17,18.604892877579562,32,-1.605
2018,PIT,530484,19,17,0.0,0,0.0
2018,MIA,530483,23,16,17.83858454082004,23,-1.839
2018,CWS,530481,27,18,18.838037199959253,26,-0.838
