pitcher_id,season,max_vwr,pct_days_above_50,breached_50,pct_days_above_70,breached_70,pct_days_above_85,breached_85
458677,2016,51.065989847715734,3.225806451612903,True,0.0,False,0.0,False
519240,2015,47.386759581881535,0.0,False,0.0,False,0.0,False
453646,2015,49.473684210526315,0.0,False,0.0,False,0.0,False
643230,2016,100.0,62.5,True,37.5,True,25.0,True
445926,2016,50.756901157613534,6.666666666666667,True,0.0,False,0.0,False
458677,2015,46.69151910531221,0.0,False,0.0,False,0.0,False
429717,2015,42.29181004817619,0.0,False,0.0,False,0.0,False
519085,2016,43.5960591133005,0.0,False,0.0,False,0.0,False
592593,2016,22.001654259718777,0.0,False,0.0,False,0.0,False
541652,2015,100.0,42.857142857142854,True,25.71428571428571,True,14.285714285714285,True
592789,2015,51.12256164887744,7.142857142857142,True,0.0,False,0.0,False
608648,2016,49.956101843722564,0.0,False,0.0,False,0.0,False
502188,2016,45.32218091697646,0.0,False,0.0,False,0.0,False
502026,2015,52.30046948356808,5.555555555555555,True,0.0,False,0.0,False
608648,2015,100.0,50.0,True,30.0,True,20.0,True
543243,2015,51.901202469938255,6.25,True,0.0,False,0.0,False
572193,2015,43.141153081510936,0.0,False,0.0,False,0.0,False
544928,2016,73.70753323485968,50.0,True,4.545454545454546,True,0.0,False
518560,2016,74.49832775919732,26.666666666666668,True,6.666666666666667,True,0.0,False
608379,2016,48.535745047372956,0.0,False,0.0,False,0.0,False
430589,2015,44.2019099590723,0.0,False,0.0,False,0.0,False
285079,2016,60.380116959064324,23.52941176470588,True,0.0,False,0.0,False
519242,2016,51.414953827822465,5.88235294117647,True,0.0,False,0.0,False
445926,2015,62.091757387247284,25.0,True,0.0,False,0.0,False
607074,2015,54.52683326505531,13.333333333333334,True,0.0,False,0.0,False
488748,2016,51.25673249551167,3.0303030303030303,True,0.0,False,0.0,False
592741,2016,28.87323943661972,0.0,False,0.0,False,0.0,False
433579,2015,48.834818368745715,0.0,False,0.0,False,0.0,False
621295,2016,50.475059382422806,9.090909090909092,True,0.0,False,0.0,False
477003,2016,62.70512182993535,50.0,True,0.0,False,0.0,False
461829,2015,46.86121479470648,0.0,False,0.0,False,0.0,False
424144,2016,57.19895287958116,11.428571428571429,True,0.0,False,0.0,False
612672,2015,48.05583250249252,0.0,False,0.0,False,0.0,False
518715,2016,56.4207650273224,9.67741935483871,True,0.0,False,0.0,False
502239,2015,28.42242503259452,0.0,False,0.0,False,0.0,False
621199,2016,55.53453169347209,11.76470588235294,True,0.0,False,0.0,False
450308,2015,38.332652227217004,0.0,False,0.0,False,0.0,False
573185,2016,48.95219384413883,0.0,False,0.0,False,0.0,False
543557,2015,100.0,56.25,True,37.5,True,25.0,True
451661,2016,13.36405529953917,0.0,False,0.0,False,0.0,False
453343,2015,48.20607175712971,0.0,False,0.0,False,0.0,False
469134,2015,100.0,55.55555555555556,True,33.33333333333333,True,22.22222222222222,True
573046,2015,41.69675090252707,0.0,False,0.0,False,0.0,False
501992,2015,56.343283582089555,13.333333333333334,True,0.0,False,0.0,False
518603,2015,40.55363321799308,0.0,False,0.0,False,0.0,False
453249,2016,52.63157894736842,3.3333333333333335,True,0.0,False,0.0,False
595001,2016,63.78482228626321,25.0,True,0.0,False,0.0,False
543424,2015,100.0,60.0,True,40.0,True,20.0,True
544727,2016,47.09076803723817,0.0,False,0.0,False,0.0,False
276351,2015,92.89340101522842,51.515151515151516,True,30.303030303030305,True,12.121212121212121,True
573109,2015,45.538178472861084,0.0,False,0.0,False,0.0,False
430935,2016,48.93489348934894,0.0,False,0.0,False,0.0,False
621244,2016,28.059440559440556,0.0,False,0.0,False,0.0,False
543054,2015,23.52437981180496,0.0,False,0.0,False,0.0,False
544928,2015,36.50627615062761,0.0,False,0.0,False,0.0,False
473879,2015,45.0473729543497,0.0,False,0.0,False,0.0,False
541652,2016,75.22123893805309,33.33333333333333,True,6.666666666666667,True,0.0,False
592804,2015,9.612403100775193,0.0,False,0.0,False,0.0,False
445276,2015,60.86448598130841,18.181818181818183,True,0.0,False,0.0,False
628711,2016,50.2635046113307,9.090909090909092,True,0.0,False,0.0,False
502239,2016,41.30808950086058,0.0,False,0.0,False,0.0,False
276351,2016,43.98563734290844,0.0,False,0.0,False,0.0,False
453343,2016,43.474264705882355,0.0,False,0.0,False,0.0,False
605452,2016,53.549119818285064,10.0,True,0.0,False,0.0,False
605304,2016,100.0,66.66666666666666,True,50.0,True,33.33333333333333,True
622097,2016,100.0,60.0,True,40.0,True,20.0,True
434718,2015,42.94060370009737,0.0,False,0.0,False,0.0,False
592804,2016,50.481189851268596,3.125,True,0.0,False,0.0,False
542960,2015,47.972456006120886,0.0,False,0.0,False,0.0,False
457732,2016,67.54716981132076,25.806451612903224,True,0.0,False,0.0,False
571666,2016,45.362684951281125,0.0,False,0.0,False,0.0,False
543135,2015,57.050796057619415,12.5,True,0.0,False,0.0,False
503449,2016,39.57746478873239,0.0,False,0.0,False,0.0,False
544150,2016,54.81049562682215,18.181818181818183,True,0.0,False,0.0,False
456501,2015,39.20547945205479,0.0,False,0.0,False,0.0,False
543424,2016,100.0,50.0,True,35.714285714285715,True,21.428571428571427,True
519322,2015,51.22520420070011,3.4482758620689653,True,0.0,False,0.0,False
543054,2016,15.65377532228361,0.0,False,0.0,False,0.0,False
605156,2015,71.63841807909604,33.33333333333333,True,11.11111111111111,True,0.0,False
491708,2016,47.277676950998185,0.0,False,0.0,False,0.0,False
543339,2016,52.920035938903865,6.0606060606060606,True,0.0,False,0.0,False
448178,2015,48.88123924268503,0.0,False,0.0,False,0.0,False
544931,2016,60.63785144775493,21.428571428571427,True,0.0,False,0.0,False
573064,2015,46.41873278236915,0.0,False,0.0,False,0.0,False
462136,2015,44.46875,0.0,False,0.0,False,0.0,False
457918,2016,44.299065420560744,0.0,False,0.0,False,0.0,False
547874,2016,47.14765100671141,0.0,False,0.0,False,0.0,False
543144,2015,24.514563106796118,0.0,False,0.0,False,0.0,False
468396,2016,100.0,61.111111111111114,True,33.33333333333333,True,19.444444444444446,True
431148,2015,43.89199868291077,0.0,False,0.0,False,0.0,False
430935,2015,40.72410889699691,0.0,False,0.0,False,0.0,False
519455,2016,72.62602579132474,30.76923076923077,True,7.6923076923076925,True,0.0,False
605232,2015,35.685752330226364,0.0,False,0.0,False,0.0,False
491703,2015,40.625,0.0,False,0.0,False,0.0,False
491703,2016,67.41214057507987,28.947368421052634,True,0.0,False,0.0,False
502083,2015,44.901315789473685,0.0,False,0.0,False,0.0,False
453222,2015,24.625623960066555,0.0,False,0.0,False,0.0,False
458584,2015,43.707713125845736,0.0,False,0.0,False,0.0,False
282332,2016,45.97938144329897,0.0,False,0.0,False,0.0,False
457768,2015,40.656063618290254,0.0,False,0.0,False,0.0,False
475243,2016,53.48837209302325,9.75609756097561,True,0.0,False,0.0,False
518858,2016,53.707414829659314,7.894736842105263,True,0.0,False,0.0,False
429722,2016,49.931740614334466,0.0,False,0.0,False,0.0,False
500779,2015,48.82893566557961,0.0,False,0.0,False,0.0,False
543779,2015,48.07121661721068,0.0,False,0.0,False,0.0,False
453385,2016,20.994475138121548,0.0,False,0.0,False,0.0,False
453265,2016,54.25837320574163,10.526315789473683,True,0.0,False,0.0,False
502028,2016,52.77989337395278,6.0606060606060606,True,0.0,False,0.0,False
