player_id,position_type,war_agg,vol_agg,causal_war,point_estimate_per_pa,pa,war_f,name,_rank_group,adjusted_war_v3,rank_trad,rank_model,rank_diff,hit,basis
461314,batter,-0.99,1139.0,1.84,0.0206,1118,1.22,Matt Kemp,batter,1.1585035988335473,481,81,400,True,war_agg_half
630111,batter,-1.29,743.0,2.19,0.0373,732,,Yasmany Tomás,batter,0.3837280200109852,495,140,355,,exit_no_followup_row
592767,pitcher,0.11,175.33333333333334,-0.37,-0.0063,727,,Drew Smyly,pitcher,0.3029462395989219,571,221,350,,exit_no_followup_row
595032,pitcher,0.16999999999999998,71.66666666666667,0.7,0.0294,296,-0.12,Chase Whitley,pitcher,0.18201706660043673,565,252,313,False,war_agg_half
543184,pitcher,0.29,129.33333333333334,-0.08,-0.0019,553,,Christian Friedrich,pitcher,0.21889973567185458,545,240,305,,exit_no_followup_row
592169,pitcher,-0.45,46.666666666666664,0.05,0.0034,187,-0.44,Austin Brice,pitcher,-0.06603639211083345,680,381,299,False,war_agg_half
592169,pitcher,-0.45,46.666666666666664,0.05,0.0034,187,-0.01,Austin Brice,pitcher,-0.06603639211083345,680,381,299,True,war_agg_half
476589,pitcher,0.95,122.66666666666666,1.72,0.043,500,0.9299999999999999,Adam Warren,pitcher,0.8949667003063897,428,129,299,True,war_agg_half
607352,pitcher,0.51,187.33333333333334,-0.01,-0.0002,826,-0.5,Joe Biagini,pitcher,0.3496800123190082,505,211,294,False,war_agg_half
571830,batter,-0.45000000000000007,880.0,0.99,0.0142,873,,Tommy Joseph,batter,0.23554037029451763,442,154,288,,exit_no_followup_row
453329,pitcher,-0.31,146.66666666666669,-0.56,-0.011,639,-0.17,Clay Buchholz,pitcher,-0.05156000146947533,657,371,286,False,war_agg_half
453329,pitcher,-0.31,146.66666666666669,-0.56,-0.011,639,2.8,Clay Buchholz,pitcher,-0.05156000146947533,657,371,286,True,war_agg_half
435221,pitcher,0.72,132.66666666666669,0.97,0.0221,546,-0.11,Brandon McCarthy,pitcher,0.48449296222469307,462,184,278,False,war_agg_half
435221,pitcher,0.72,132.66666666666669,0.97,0.0221,546,-0.01,Brandon McCarthy,pitcher,0.48449296222469307,462,184,278,False,war_agg_half
457429,pitcher,0.6,67.33333333333334,0.61,0.0283,269,-0.16,Boone Logan,pitcher,0.30945690276192483,485,218,267,False,war_agg_half
554234,pitcher,-0.53,53.666666666666664,-0.27,-0.0148,224,,Williams Pérez,pitcher,-0.1644346866763928,690,423,267,,exit_no_followup_row
474892,batter,-0.12,852.0,1.34,0.0198,846,,Chris Carter,batter,0.2249483177159874,421,156,265,,exit_no_followup_row
542609,pitcher,-0.31,41.333333333333336,-0.26,-0.0199,166,,Enrique Burgos,pitcher,-0.09155885472924832,657,395,262,,exit_no_followup_row
606424,pitcher,-0.27,53.333333333333336,0.11,0.0063,223,-0.07,Jarlín García,pitcher,-0.07123089387770172,647,385,262,True,war_agg_half
606424,pitcher,-0.27,53.333333333333336,0.11,0.0063,223,-0.09,Jarlín García,pitcher,-0.07123089387770172,647,385,262,True,war_agg_half
642564,pitcher,-0.93,54.333333333333336,-0.38,-0.0195,245,,Francis Martes,pitcher,-0.2571389389359141,735,474,261,,exit_no_followup_row
541652,pitcher,0.13,52.0,0.13,0.0077,213,-1.28,Bruce Rondón,pitcher,0.07337313404370446,570,310,260,False,war_agg_half
573046,pitcher,-0.6799999999999999,75.66666666666666,-0.18,-0.0071,310,-0.04,Mike Morin,pitcher,-0.22511120461148487,711,452,259,True,war_agg_half
605309,pitcher,0.85,72.66666666666666,0.84,0.0354,298,1.48,Keone Kela,pitcher,0.42021524676217387,446,194,252,True,war_agg_half
407812,batter,0.26,853.0,1.7,0.025,852,0.13,Matt Holliday,batter,0.5147876105378304,378,126,252,True,war_agg_half
