player_id,causal_war,point_estimate_per_pa,pa,trad_war,pa_total,position,ip_total,name,baseline_year,_rank_group,adjusted_war_v3,proj_woba,rank_trad,rank_model,rank_diff,hit,basis
621439,-0.42,-0.0106,492,4.97,511.0,batter,,Byron Buxton,2017,batter,-0.752293833004981,0.322460831423958,26,401,-375,True,war_delta
543829,-0.42,-0.008,658,3.71,695.0,batter,,Dee Strange-Gordon,2017,batter,-0.6580283612690053,0.32100651238932737,54,388,-334,True,war_delta
571466,-0.23,-0.007,405,3.62,423.0,batter,,Tucker Barnhart,2017,batter,-0.5415984144087398,0.32517689271736283,58,372,-314,True,war_delta
570560,-0.07,-0.0016,521,3.52,534.0,batter,,Yolmer Sánchez,2017,batter,-0.4935302470576367,0.31765908633522943,61,368,-307,True,war_delta
607680,-0.08,-0.0016,621,2.81,632.0,batter,,Kevin Pillar,2017,batter,-0.6611254596772177,0.314438263038474,88,389,-301,True,war_delta
520471,-0.88,-0.0168,652,1.99,663.0,batter,,Freddy Galvis,2017,batter,-1.2456960176312917,0.30519335211214615,139,428,-289,True,war_delta
502481,-0.65,-0.0216,374,2.69,390.0,batter,,Jarrod Dyson,2017,batter,-0.6310646975401019,0.3097161215194647,100,385,-285,True,war_delta
435079,-0.23,-0.0048,609,1.86,613.0,batter,,Ian Kinsler,2017,batter,-0.9115759005659207,0.3320717052400223,147,413,-266,False,war_delta
488771,-0.21,-0.0065,406,2.45,407.0,batter,,Jason Castro,2017,batter,-0.5732544093867937,0.30862221265245654,115,376,-261,True,war_delta
572122,0.24,0.0046,639,3.57,650.0,batter,,Kyle Seager,2017,batter,-0.3294229582109053,0.34331377007987346,60,317,-257,True,war_delta
518792,0.0,0.0001,495,2.2,481.0,batter,,Jason Heyward,2017,batter,-0.5817891461204345,0.3213000569662896,123,377,-254,True,war_delta
446334,0.04,0.0007,674,3.27,677.0,batter,,Evan Longoria,2017,batter,-0.32944416770135276,0.3358856756939564,69,318,-249,True,war_delta
455117,-1.13,-0.031,457,1.67,471.0,batter,,Martín Maldonado,2017,batter,-0.836210362083958,0.2939673311882877,162,411,-249,True,war_delta
571740,-2.03,-0.0415,613,1.27,633.0,batter,,Billy Hamilton,2017,batter,-2.0421046149146016,0.29469244994134547,187,434,-247,True,war_delta
596146,0.16,0.0036,566,2.0,568.0,batter,,Max Kepler,2017,batter,-0.5891188589347907,0.3391324811416598,138,380,-242,False,war_delta
593871,-0.59,-0.0139,534,1.35,544.0,batter,,Jorge Polanco,2017,batter,-1.0353944651058955,0.3311372043971751,180,422,-242,True,war_delta
598265,0.17,0.0039,551,3.35,541.0,batter,,Jackie Bradley,2017,batter,-0.3042567943990663,0.34508024561754,67,308,-241,True,war_delta
543063,-0.78,-0.0172,565,1.94,570.0,batter,,Brandon Crawford,2017,batter,-0.5878069331084446,0.320097915017488,144,379,-235,True,war_delta
594694,-0.69,-0.025,344,1.69,365.0,batter,,Wilmer Difo,2017,batter,-0.6807567538093069,0.3207281492192485,161,392,-231,True,war_delta
500871,-0.16,-0.0039,498,1.22,499.0,batter,,Eduardo Escobar,2017,batter,-0.8018786070557269,0.31744145212440705,192,408,-216,False,war_delta
501571,-0.73,-0.034,267,2.07,272.0,batter,,Juan Lagares,2017,batter,-0.3968954111580653,0.30235721077422023,136,342,-206,True,war_delta
572365,-1.48,-0.0417,443,1.05,459.0,batter,,Ryan Goins,2017,batter,-0.9176564153787634,0.2928397937658176,209,414,-205,True,war_delta
605548,-0.31,-0.012,327,1.56,332.0,batter,,Bradley Zimmer,2017,batter,-0.5330267455573796,0.3298435786379545,169,371,-202,True,war_delta
518735,-0.07,-0.0018,485,2.28,482.0,batter,,Yasmani Grandal,2017,batter,-0.33046043417831283,0.33580106155724376,121,319,-198,False,war_delta
592261,-0.06,-0.0018,409,1.59,440.0,batter,,Delino DeShields,2017,batter,-0.46776169816419866,0.3218338737348742,166,363,-197,True,war_delta
