player_id,causal_war,point_estimate_per_pa,pa,trad_war,pa_total,position,ip_total,name,baseline_year,_rank_group,adjusted_war_v3,proj_woba,rank_trad,rank_model,rank_diff,hit,basis
461314,0.81,0.0222,456,-1.33,467.0,batter,,Matt Kemp,2017,batter,0.22113981694414114,0.3315970724129003,433,116,317,True,war_delta
452655,0.32,0.0074,534,-1.29,542.0,batter,,Denard Span,2017,batter,-0.007160023368104254,0.32881395575559513,431,165,266,True,war_delta
592206,1.74,0.0328,664,0.09,665.0,batter,,Nick Castellanos,2017,batter,0.2350036309657158,0.34865353232695023,312,113,199,True,war_delta
434670,0.54,0.0122,558,-0.38,553.0,batter,,Hanley Ramírez,2017,batter,-0.040504169445688375,0.3412965873178443,371,179,192,True,war_delta
630111,0.4,0.0283,177,-0.44,180.0,batter,,Yasmany Tomás,2017,batter,-0.06079278543697445,0.3429076654352973,378,192,186,,no_2026_record
571431,0.8,0.0278,360,-0.06,367.0,batter,,Matt Adams,2017,batter,0.05186529869961989,0.3363652743552532,330,151,179,True,war_delta
448602,2.06,0.0432,595,0.72,593.0,batter,,Mark Reynolds,2017,batter,0.6756749373608673,0.3460005274843784,238,59,179,False,war_delta
595885,0.49,0.0278,220,0.01,170.0,batter,,Greg Bird,2017,batter,0.07146229491155542,0.353663578123501,320,141,179,True,war_delta
608384,1.04,0.0378,343,0.2,343.0,batter,,Nick Williams,2017,batter,0.16235251201335227,0.36110171110215544,301,125,176,False,war_delta
527038,0.45,0.0158,359,0.16,362.0,batter,,Wilmer Flores,2017,batter,0.09054494790714275,0.34020623427880936,308,135,173,True,war_delta
606132,0.16,0.0116,167,-0.6,171.0,batter,,Raimel Tapia,2017,batter,-0.1253540685801408,0.33836788691759484,391,220,171,True,war_delta
485567,0.33,0.0132,314,0.01,325.0,batter,,Ezequiel Carrera,2017,batter,0.015362443516362182,0.3245092706790167,320,160,160,,no_2026_record
595144,0.01,0.0007,156,-0.4,162.0,batter,,Jaycob Brugman,2017,batter,-0.1273271662568757,0.3360781185936728,375,221,154,,no_2026_record
518466,-0.08,-0.0055,191,-0.23,195.0,batter,,Jabari Blash,2017,batter,-0.09019321800599751,0.3195921187604733,355,202,153,False,war_delta
592626,0.28,0.0103,342,-0.42,323.0,batter,,Joc Pederson,2017,batter,-0.13815069100454253,0.34996508908159507,376,226,150,True,war_delta
624585,-0.8,-0.0919,109,-1.24,110.0,batter,,Jorge Soler,2017,batter,-0.24443659615557864,0.33002789662525184,430,282,148,True,war_delta
543484,1.07,0.0355,378,0.2,379.0,batter,,Mikie Mahtook,2017,batter,0.0299492669072118,0.3355688390931965,301,155,146,True,war_delta
519346,2.31,0.0533,542,1.12,551.0,batter,,Eric Thames,2017,batter,0.7606789697488748,0.36221408433017616,198,53,145,False,war_delta
591994,-0.05,-0.0054,118,-0.28,119.0,batter,,Willy García,2017,batter,-0.13266344292549595,0.333608228970224,365,224,141,,no_2026_record
608703,-0.18,-0.018,127,-0.25,130.0,batter,,Matt Reynolds,2017,batter,-0.11956693383149522,0.3212986868038706,357,218,139,True,war_delta
542908,-0.36,-0.0244,186,-0.87,188.0,batter,,Jett Bandy,2017,batter,-0.22837563743552183,0.3136807806329877,412,276,136,True,war_delta
594809,0.69,0.0851,102,0.3,107.0,batter,,Adam Eaton,2017,batter,0.05351693479383638,0.35214580244102706,285,150,135,True,war_delta
608385,0.74,0.0678,136,0.34,137.0,batter,,Jesse Winker,2017,batter,0.0582239371042243,0.36534657052816233,279,146,133,False,war_delta
600303,0.65,0.0535,151,0.24,151.0,batter,,Tommy La Stella,2017,batter,0.025296675187369166,0.34487305095563725,291,158,133,False,war_delta
456488,1.29,0.0333,485,1.16,491.0,batter,,Eduardo Núñez,2017,batter,0.638205590762854,0.3395352335891107,194,65,129,False,war_delta
