player_id,causal_war,point_estimate_per_pa,pa,trad_war,pa_total,position,ip_total,name,baseline_year,_rank_group,adjusted_war_v3,proj_woba,rank_trad,rank_model,rank_diff,hit,basis
593160,-0.54,-0.0093,719,3.83,720.0,batter,,Whit Merrifield,2021,batter,-0.765975507568676,0.3314258350063065,51,439,-388,True,war_delta
669242,-1.14,-0.0206,691,3.77,691.0,batter,,Tommy Edman,2021,batter,-0.5667842407312523,0.32911446675577005,54,411,-357,False,war_delta
643396,-0.73,-0.0136,673,3.85,677.0,batter,,Isiah Kiner-Falefa,2021,batter,-0.5000246597912166,0.31930988718725195,50,402,-352,True,war_delta
572191,-1.09,-0.026,526,2.95,528.0,batter,,Michael Taylor,2021,batter,-0.9175238686874364,0.30715258073991736,99,447,-348,False,war_delta
664058,-2.09,-0.04,653,1.6,665.0,batter,,David Fletcher,2021,batter,-1.4673107141290385,0.318543375772405,167,459,-292,True,war_delta
622534,-0.58,-0.0154,468,3.03,464.0,batter,,Manuel Margot,2021,batter,-0.40295357781872215,0.3236371965388831,93,373,-280,True,war_delta
592743,-2.52,-0.0703,448,1.29,451.0,batter,,Andrelton Simmons,2021,batter,-1.4924801225802757,0.2906679595307145,188,460,-272,True,war_delta
544725,-0.47,-0.0121,480,2.08,474.0,batter,,Leury García,2021,batter,-0.48541597374453127,0.3212115843769201,137,399,-262,True,war_delta
673490,-1.08,-0.046,295,2.06,298.0,batter,,Ha-Seong Kim,2021,batter,-0.4780999777525302,0.3059710772548833,139,398,-259,False,war_delta
669720,0.26,0.0062,526,3.35,529.0,batter,,Austin Hays,2021,batter,-0.31905852571969734,0.3430213182076167,75,332,-257,True,war_delta
543877,-1.2,-0.0285,528,1.17,498.0,batter,,Christian Vázquez,2021,batter,-1.0719169044686945,0.3231747638949576,199,453,-254,False,war_delta
664702,-0.08,-0.0015,633,3.2800000000000002,638.0,batter,,Myles Straw,2021,batter,-0.3009813025138999,0.3260656388896947,79,326,-247,True,war_delta
642708,-0.23,-0.0049,582,1.86,588.0,batter,,Amed Rosario,2021,batter,-0.4504461543980291,0.3315172645641768,151,387,-236,False,war_delta
425877,-0.9,-0.0237,475,1.69,473.0,batter,,Yadier Molina,2021,batter,-0.4632140809337346,0.30266170309337226,160,393,-233,True,war_delta
596146,-0.45,-0.0116,487,1.91,490.0,batter,,Max Kepler,2021,batter,-0.40756186828834673,0.3390997103163395,147,375,-228,True,war_delta
663647,-0.48,-0.0153,394,2.3,396.0,batter,,Ke'Bryan Hayes,2021,batter,-0.35187842632404875,0.34305782264510987,122,350,-228,False,war_delta
520471,-0.68,-0.0217,391,1.28,394.0,batter,,Freddy Galvis,2021,batter,-0.581081896516294,0.3194310887758103,189,415,-226,,no_2026_record
596019,-0.41,-0.0099,513,3.03,524.0,batter,,Francisco Lindor,2021,batter,-0.2837317270631539,0.340815093139079,93,317,-224,False,war_delta
518934,-0.33,-0.0061,671,1.61,679.0,batter,,DJ LeMahieu,2021,batter,-0.45090982370801524,0.35122425184402245,165,388,-223,False,war_delta
600474,-0.6,-0.018,417,1.06,419.0,batter,,Pedro Severino,2021,batter,-0.6688951810137082,0.32402056268372625,209,431,-222,True,war_delta
664238,-1.63,-0.0541,377,0.9,377.0,batter,,Dylan Moore,2021,batter,-0.8568555746665671,0.3089532157751062,230,445,-215,False,war_delta
621028,-2.77,-0.0635,545,0.61,554.0,batter,,Kevin Newman,2021,batter,-1.6562502616128576,0.30427380907175616,251,462,-211,False,war_delta
605113,-1.67,-0.0447,468,0.75,473.0,batter,,Nick Ahmed,2021,batter,-0.9252168013219283,0.3148101582648511,238,448,-210,True,war_delta
641658,-1.16,-0.0297,487,0.71,494.0,batter,,Garrett Hampson,2021,batter,-0.9547286334046211,0.3102222665991524,241,449,-208,True,war_delta
545341,-0.53,-0.0122,541,0.8,545.0,batter,,Randal Grichuk,2021,batter,-0.8146796175674729,0.32168957524186487,234,440,-206,True,war_delta
