player_id,causal_war,point_estimate_per_pa,pa,trad_war,pa_total,position,ip_total,name,baseline_year,_rank_group,adjusted_war_v3,proj_woba,rank_trad,rank_model,rank_diff,hit,basis
630111,1.71,0.0384,555,-0.85,563.0,batter,,Yasmany Tomás,2016,batter,0.37731501395634137,0.3437957896894683,415,88,327,True,war_delta
457705,1.11,0.0214,649,-0.36,675.0,batter,,Andrew McCutchen,2016,batter,0.47452233721386355,0.3543796201852066,374,77,297,True,war_delta
592273,1.54,0.0397,486,-0.09,499.0,batter,,Brandon Drury,2016,batter,0.35107962502394263,0.3517267411695666,345,99,246,True,war_delta
605137,0.4,0.0364,137,-0.79,152.0,batter,,Josh Bell,2016,batter,-0.006229145858326493,0.35083732085034003,409,172,237,True,war_delta
570267,0.87,0.0389,278,-0.19,281.0,batter,,Domingo Santana,2016,batter,0.1851550023516196,0.352465763857998,355,124,231,True,war_delta
150029,0.76,0.0154,617,0.27,606.0,batter,,Jayson Werth,2016,batter,0.4174736440944411,0.3160781373073572,302,82,220,False,war_delta
461314,0.88,0.0166,662,0.34,672.0,batter,,Matt Kemp,2016,batter,0.3953641916947105,0.329640058187637,288,85,203,False,war_delta
543257,1.63,0.0528,386,0.28,389.0,batter,,Robbie Grossman,2016,batter,0.3675173038962077,0.3542700936365138,295,95,200,True,war_delta
527038,1.08,0.0407,331,0.42,335.0,batter,,Wilmer Flores,2016,batter,0.45203309821744286,0.3386985333111756,276,78,198,False,war_delta
611177,0.13,0.0029,549,0.02,563.0,batter,,Adonis García,2016,batter,0.11457349400286956,0.3206711520046242,331,138,193,False,war_delta
430001,0.58,0.0369,197,-0.2,205.0,batter,,Rickie Weeks,2016,batter,0.0062589835792509416,0.3202990278597652,357,165,192,True,war_delta
570615,0.13,0.0158,100,-0.46,100.0,batter,,Steven Moya,2016,batter,-0.05492846228773397,0.33319304133384037,386,197,189,,no_2026_record
474892,1.68,0.0328,639,0.73,644.0,batter,,Chris Carter,2016,batter,0.6868593462598612,0.33795427236725545,243,58,185,False,war_delta
624585,0.58,0.0264,274,0.17,264.0,batter,,Jorge Soler,2016,batter,0.12441891366338528,0.34817174862015615,317,136,181,False,war_delta
407812,1.08,0.032,422,0.4,426.0,batter,,Matt Holliday,2016,batter,0.3483932300068625,0.3352648637584333,282,102,180,False,war_delta
452095,0.77,0.0302,319,0.38,325.0,batter,,Tyler Flowers,2016,batter,0.33782710922812387,0.3222980969935969,285,105,180,True,war_delta
502054,0.16,0.0112,181,-0.27,183.0,batter,,Tommy Pham,2016,batter,-0.04277950236748888,0.3383492025166598,364,188,176,True,war_delta
456714,0.4,0.0187,268,-0.06,274.0,batter,,Billy Butler,2016,batter,0.0021135738410526838,0.3235779162291653,341,169,172,,no_2026_record
408252,0.64,0.0139,573,0.25,584.0,batter,,Brandon Phillips,2016,batter,0.11217716608609689,0.3250363820359056,307,139,168,True,war_delta
571830,0.84,0.0307,344,0.47,347.0,batter,,Tommy Joseph,2016,batter,0.34662828964036846,0.34763847706951767,271,103,168,False,war_delta
537953,-0.45,-0.0391,145,-0.91,148.0,batter,,Daniel Nava,2016,batter,-0.1996496800699163,0.3004891495101176,418,254,164,True,war_delta
431151,0.42,0.0327,159,0.17,164.0,batter,,David Wright,2016,batter,0.04548223245408697,0.3347530504469024,317,154,163,,no_2026_record
543238,-0.2,-0.0248,99,-0.32,101.0,batter,,Anthony Gose,2016,batter,-0.08740699272634225,0.3188964947194502,373,212,161,,no_2026_record
534627,-0.37,-0.0228,200,-0.97,208.0,batter,,Tyler Holt,2016,batter,-0.2318413881562972,0.3044787471835943,420,266,154,,no_2026_record
433217,0.08,0.0046,207,-0.44,209.0,batter,,Andrés Blanco,2016,batter,-0.12911889104602986,0.3406272845700196,382,230,152,True,war_delta
