player_id,causal_war,point_estimate_per_pa,pa,trad_war,pa_total,position,ip_total,name,baseline_year,_rank_group,adjusted_war_v3,proj_woba,rank_trad,rank_model,rank_diff,hit,basis
571448,-0.25,-0.0161,198,1.45,201.0,batter,,Nolan Arenado,2020,batter,-0.1967904532205741,0.37917808368684197,65,276,-211,False,war_delta
673357,0.04,0.0019,238,1.89,227.0,batter,,Luis Robert,2020,batter,-0.10340163927640293,0.341943709487165,33,212,-179,False,war_delta
608336,-0.28,-0.0156,223,1.59,226.0,batter,,Joey Gallo,2020,batter,-0.10579749596027474,0.3517569952393396,54,214,-160,False,war_delta
621563,-0.38,-0.0196,244,1.38,184.0,batter,,Joey Wendle,2020,batter,-0.12640779306353597,0.32026989754574625,74,234,-160,False,war_delta
605113,0.07,0.0041,215,1.61,217.0,batter,,Nick Ahmed,2020,batter,-0.10301015664360673,0.32831796167484895,52,211,-159,True,war_delta
669242,-0.63,-0.033,240,1.14,227.0,batter,,Tommy Edman,2020,batter,-0.13881625478434406,0.3457920307879628,95,244,-149,False,war_delta
595281,-0.23,-0.0134,215,1.86,159.0,batter,,Kevin Kiermaier,2020,batter,-0.05917216044496182,0.3052610868923581,37,184,-147,False,war_delta
595879,-0.94,-0.0489,240,0.68,235.0,batter,,Javier Báez,2020,batter,-0.3262130122887833,0.3493518656099257,158,298,-140,False,war_delta
642715,0.37,0.0168,277,1.82,205.0,batter,,Willy Adames,2020,batter,-0.05370136842961866,0.34391131176208667,41,175,-134,False,war_delta
593643,-0.19,-0.0106,227,0.71,231.0,batter,,Hanser Alberto,2020,batter,-0.19893198212067165,0.3355550883937444,153,278,-125,True,war_delta
571771,-0.1,-0.007,179,1.0,148.0,batter,,Enrique Hernández,2020,batter,-0.1283805496611985,0.32378584273160077,117,236,-119,False,war_delta
446334,-0.29,-0.0175,208,0.64,209.0,batter,,Evan Longoria,2020,batter,-0.20673494256665484,0.3199183638988795,163,281,-118,False,war_delta
665750,-0.2,-0.0189,133,1.31,134.0,batter,,Leody Taveras,2020,batter,-0.07770008407882997,0.33892072710071197,78,196,-118,True,war_delta
643289,-0.08,-0.0058,176,1.02,177.0,batter,,Mauricio Dubón,2020,batter,-0.11812164428809528,0.33663295763446904,110,228,-118,True,war_delta
607680,0.31,0.0174,219,0.8799999999999999,223.0,batter,,Kevin Pillar,2020,batter,-0.1367143530359256,0.3234913400267842,125,242,-117,True,war_delta
641487,-0.23,-0.0127,230,1.58,232.0,batter,,J. P. Crawford,2020,batter,-0.04750479965504896,0.3240731993129343,57,173,-116,False,war_delta
665926,-0.07,-0.0068,132,1.01,132.0,batter,,Andrés Giménez,2020,batter,-0.11495363611774465,0.34138486308817445,114,226,-112,True,war_delta
643396,0.1,0.0056,228,2.09,228.0,batter,,Isiah Kiner-Falefa,2020,batter,0.007782547956247002,0.32126248736244173,25,136,-111,False,war_delta
640457,-1.01,-0.0623,203,0.31,152.0,batter,,Austin Meadows,2020,batter,-0.37119699053194577,0.354389374132594,194,305,-111,False,war_delta
668804,-0.79,-0.0476,208,0.49,208.0,batter,,Bryan Reynolds,2020,batter,-0.21061468319732518,0.3594927917912275,176,282,-106,False,war_delta
516416,0.27,0.0158,214,1.39,217.0,batter,,Jean Segura,2020,batter,-0.0560661619447174,0.33423996000858563,73,179,-106,False,war_delta
641933,-0.33,-0.0266,156,0.86,157.0,batter,,Tyler O'Neill,2020,batter,-0.12158784796173858,0.33101525180369135,127,231,-104,False,war_delta
624428,-0.63,-0.0347,228,0.75,230.0,batter,,Adam Frazier,2020,batter,-0.13835676095844945,0.33350844785722616,143,243,-100,False,war_delta
570481,-0.87,-0.0569,191,0.26,193.0,batter,,Erik González,2020,batter,-0.29040988506985477,0.3040307961404834,198,297,-99,True,war_delta
609275,-0.36,-0.0195,230,1.25,233.0,batter,,Adalberto Mondesí,2020,batter,-0.06462428397403125,0.3334605292813028,87,186,-99,True,war_delta
