player_id,causal_war,point_estimate_per_pa,pa,trad_war,pa_total,position,ip_total,name,baseline_year,_rank_group,adjusted_war_v3,proj_woba,rank_trad,rank_model,rank_diff,hit,basis
514888,0.37,0.0173,269,-0.32,210.0,batter,,José Altuve,2020,batter,0.0917510080265632,0.36324474703908394,280,92,188,True,war_delta
592626,0.12,0.0085,173,-0.31,138.0,batter,,Joc Pederson,2020,batter,0.08222750459088826,0.3561438765778914,278,97,181,True,war_delta
571970,0.56,0.0216,326,0.45,248.0,batter,,Max Muncy,2020,batter,0.3536566472870818,0.3736242880728515,183,28,155,True,war_delta
458015,0.36,0.0194,231,0.06,223.0,batter,,Joey Votto,2020,batter,0.1274657246303171,0.34836060542444947,231,80,151,True,war_delta
592206,0.25,0.0125,250,0.01,242.0,batter,,Nick Castellanos,2020,batter,0.09096654681136344,0.3653515710300586,241,93,148,True,war_delta
650402,0.7,0.0466,189,-0.03,160.0,batter,,Gleyber Torres,2020,batter,0.060414128690810566,0.3717256830552545,246,110,136,True,war_delta
650489,0.68,0.0609,139,0.45,140.0,batter,,Willi Castro,2020,batter,0.22133078013901514,0.35301349961722006,183,48,135,False,war_delta
592325,-0.12,-0.0116,128,-0.41,127.0,batter,,Ben Gamel,2020,batter,-0.021357043887698435,0.3270055936591483,289,155,134,True,war_delta
592885,0.4,0.02,252,0.46,247.0,batter,,Christian Yelich,2020,batter,0.23137631801636876,0.408008149032452,179,46,133,True,war_delta
543760,0.14,0.0065,265,0.36,236.0,batter,,Marcus Semien,2020,batter,0.16132661176941032,0.35269221599528594,190,68,122,True,war_delta
459964,0.02,0.0015,160,-0.35,148.0,batter,,Matt Joyce,2020,batter,-0.031147378322196086,0.3302218994134864,283,163,120,False,war_delta
592567,0.33,0.0206,199,0.48,200.0,batter,,Colin Moran,2020,batter,0.18151958377257787,0.33624499486557136,178,58,120,False,war_delta
614177,0.35,0.0175,246,0.41,241.0,batter,,Franmil Reyes,2020,batter,0.1508435576494675,0.3557140552588754,185,71,114,True,war_delta
605204,0.44,0.0243,227,0.04,229.0,batter,,J. D. Davis,2020,batter,0.012426285564080748,0.3568015227839623,235,134,101,True,war_delta
647304,-0.01,-0.0012,111,-0.01,104.0,batter,,Josh Naylor,2020,batter,-0.002651284671030709,0.33890648273706037,243,143,100,False,war_delta
543105,0.91,0.0683,167,0.76,170.0,batter,,Alex Dickerson,2020,batter,0.2305883696587884,0.3604385467433025,142,47,95,False,war_delta
596129,-0.18,-0.0165,139,-0.08000000000000002,136.0,batter,,Dan Vogelbach,2020,batter,-0.02830915067010909,0.336013801283116,255,161,94,False,war_delta
518595,1.28,0.0687,233,0.83,184.0,batter,,Travis d'Arnaud,2020,batter,0.28253292647240696,0.3389962969408614,131,41,90,False,war_delta
460075,0.04,0.0032,142,0.07,141.0,batter,,Ryan Braun,2020,batter,0.0019224957882069149,0.3383764267732774,227,139,88,,no_2026_record
656941,-0.19,-0.0106,227,0.06,224.0,batter,,Kyle Schwarber,2020,batter,-0.0034309660827495465,0.3500852007834945,231,144,87,True,war_delta
600303,0.66,0.0319,257,0.9,228.0,batter,,Tommy La Stella,2020,batter,0.30589165637955945,0.34914624539791095,123,36,87,False,war_delta
658668,-0.33,-0.0405,101,-0.8,101.0,batter,,Edward Olivares,2020,batter,-0.1095687894621508,0.32611007635713535,303,218,85,True,war_delta
642133,0.68,0.0695,123,0.6,127.0,batter,,Rowdy Tellez,2020,batter,0.12097929954621271,0.3491611109291842,167,82,85,False,war_delta
624413,0.44,0.0236,232,0.14,239.0,batter,,Pete Alonso,2020,batter,0.01594845618980567,0.3851450792480186,217,133,84,True,war_delta
553993,0.27,0.0139,240,0.46,231.0,batter,,Eugenio Suárez,2020,batter,0.07717122989075836,0.370726580435561,179,98,81,False,war_delta
