player_id,position_type,war_agg,vol_agg,causal_war,point_estimate_per_pa,pa,war_f,name,_rank_group,adjusted_war_v3,rank_trad,rank_model,rank_diff,hit,basis
642232,pitcher,0.1499999999999999,210.66666666666666,0.39,0.0052,940,0.05,Ryan Yarbrough,pitcher,0.4954831545257462,354,93,261,False,war_agg_half
592626,batter,-0.36,619.0,0.09,0.0016,695,1.27,Joc Pederson,batter,0.14402076471748138,394,153,241,True,war_agg_half
548384,pitcher,-0.25,69.0,0.56,0.0205,341,0.97,Brooks Raley,pitcher,0.13502684007680948,408,171,237,True,war_agg_half
607461,batter,-0.38,288.0,0.03,0.0013,302,-0.79,Matt Beaty,batter,0.0029373405134279717,396,181,215,False,war_agg_half
660813,pitcher,0.36000000000000004,56.66666666666667,1.26,0.0534,294,0.5,Brusdar Graterol,pitcher,0.38304336752132456,318,113,205,True,war_agg_half
669952,pitcher,-0.13,49.666666666666664,0.68,0.0412,205,-0.84,Mitch White,pitcher,0.0627396963632591,394,195,199,False,war_agg_half
543272,pitcher,0.30000000000000004,86.66666666666666,0.69,0.0239,363,0.81,Brad Hand,pitcher,0.25658765228701097,330,142,188,True,war_agg_half
592325,batter,-0.51,527.0,-0.15,-0.0036,524,0.01,Ben Gamel,batter,-0.13834924579536662,406,221,185,True,war_agg_half
624585,batter,0.32999999999999985,776.0,1.06,0.0163,809,0.39,Jorge Soler,batter,0.22190508947738968,324,140,184,True,war_agg_half
642133,batter,0.22999999999999998,452.0,0.4,0.0111,452,0.78,Rowdy Tellez,batter,0.19355975925823,328,147,181,True,war_agg_half
605204,batter,0.81,440.0,1.19,0.0339,437,0.74,J. D. Davis,batter,0.4455422127549604,289,109,180,True,war_agg_half
459964,batter,-0.9299999999999999,217.0,-0.57,-0.0315,227,,Matt Joyce,batter,-0.2854567975547203,439,261,178,,exit_no_followup_row
592773,pitcher,0.39999999999999997,78.33333333333333,1.12,0.0372,377,2.13,Ryne Stanek,pitcher,0.2806037537946843,313,136,177,True,war_agg_half
667670,batter,-0.66,234.0,-0.17,-0.0093,234,-0.42,Brent Rooker,batter,-0.19510523465897206,415,239,176,False,war_agg_half
669674,pitcher,-0.35,40.666666666666664,-0.0,-0.0002,176,0.07,Sam Long,pitcher,-0.07101383233164464,420,250,170,True,war_agg_half
628450,batter,-0.03,317.0,0.0,0.0001,316,0.62,Yadiel Hernández,batter,-0.023459251102899054,359,189,170,True,war_agg_half
656427,pitcher,0.43,118.66666666666666,1.35,0.0328,514,-0.08,Jack Flaherty,pitcher,0.273246914437136,307,138,169,False,war_agg_half
543105,batter,0.65,482.0,0.48,0.0124,481,-0.43,Alex Dickerson,batter,0.2728922247144164,297,130,167,False,war_agg_half
596129,batter,-0.18000000000000002,394.0,-0.09,-0.0029,398,1.4100000000000001,Dan Vogelbach,batter,-0.09477390930135643,377,211,166,True,war_agg_half
641755,pitcher,0.56,94.0,0.69,0.0224,386,1.07,Tyler Kinley,pitcher,0.32920926174090626,287,121,166,True,war_agg_half
547179,pitcher,0.19999999999999998,62.666666666666664,0.51,0.0226,280,0.93,Michael Lorenzen,pitcher,0.11106356265863004,345,180,165,True,war_agg_half
572125,pitcher,0.07999999999999999,44.33333333333333,0.38,0.025,190,-0.03,Sam Selman,pitcher,0.038028354211370644,370,205,165,False,war_agg_half
647304,batter,-0.11,354.0,-0.22,-0.0077,360,1.74,Josh Naylor,batter,-0.09036349886880897,373,208,165,True,war_agg_half
664854,pitcher,-0.53,59.333333333333336,0.35,0.0166,260,2.79,Ryan Helsley,pitcher,-0.12718517525292533,437,273,164,True,war_agg_half
472610,pitcher,0.08999999999999997,41.66666666666667,0.51,0.0344,184,0.3,Luis García,pitcher,0.03431183972382265,368,206,162,True,war_agg_half
