player_id,position_type,war_agg,vol_agg,causal_war,point_estimate_per_pa,pa,war_f,name,_rank_group,rank_trad,rank_model,rank_diff,hit,basis
502202,pitcher,-0.31000000000000005,82.66666666666667,0.26,0.0095,344,0.01,Brad Boxberger,pitcher,678,299,379,True,war_agg_half
642547,pitcher,0.48,78.33333333333333,1.25,0.0479,327,-0.07,Freddy Peralta,pitcher,530,154,376,False,war_agg_half
642547,pitcher,0.48,78.33333333333333,1.25,0.0479,327,-0.74,Freddy Peralta,pitcher,530,154,376,False,war_agg_half
595032,pitcher,-0.03,58.333333333333336,0.47,0.0246,241,,Chase Whitley,pitcher,628,259,369,,exit_no_followup_row
623430,pitcher,-0.53,67.33333333333333,0.08,0.0037,272,-0.82,Ryan Dull,pitcher,711,343,368,False,war_agg_half
572362,pitcher,0.12,109.0,0.54,0.0159,426,-0.38,Robbie Erlin,pitcher,598,250,348,False,war_agg_half
572362,pitcher,0.12,109.0,0.54,0.0159,426,-0.07,Robbie Erlin,pitcher,598,250,348,False,war_agg_half
605240,pitcher,-0.11000000000000001,58.0,0.25,0.0125,246,0.11,Jace Fry,pitcher,640,302,338,True,war_agg_half
543339,pitcher,-0.44,107.66666666666666,0.0,0.0001,453,1.76,Daniel Hudson,pitcher,699,365,334,True,war_agg_half
572955,pitcher,-0.43,44.666666666666664,-0.09,-0.0057,190,,Pierce Johnson,pitcher,698,381,317,,exit_no_followup_row
642564,pitcher,-0.93,54.333333333333336,-0.32,-0.0164,245,,Francis Martes,pitcher,760,445,315,,exit_no_followup_row
623149,pitcher,-0.95,121.66666666666666,-0.34,-0.0083,517,0.1,Paul Sewald,pitcher,761,450,311,True,war_agg_half
623149,pitcher,-0.95,121.66666666666666,-0.34,-0.0083,517,-0.01,Paul Sewald,pitcher,761,450,311,True,war_agg_half
608648,pitcher,-1.1,96.0,-0.43,-0.0133,404,1.0,Tyler Duffey,pitcher,778,476,302,True,war_agg_half
657612,pitcher,-0.13,45.666666666666664,0.07,0.0043,190,0.81,Tim Hill,pitcher,645,344,301,True,war_agg_half
446899,pitcher,-0.67,120.66666666666667,-0.24,-0.006,496,,Brad Ziegler,pitcher,730,429,301,,exit_no_followup_row
461314,batter,-0.1100000000000001,973.0,1.55,0.02,969,-1.02,Matt Kemp,batter,413,117,296,False,war_agg_half
573109,pitcher,-0.12,78.33333333333333,0.04,0.0015,339,,AJ Ramos,pitcher,642,350,292,,exit_no_followup_row
641729,pitcher,-0.81,81.66666666666666,-0.35,-0.012,361,0.69,Joe Jiménez,pitcher,746,454,292,True,war_agg_half
611093,pitcher,0.29,51.66666666666667,0.36,0.0218,208,,Silvino Bracho,pitcher,564,274,290,,exit_no_followup_row
543144,pitcher,0.3,57.333333333333336,0.36,0.0194,235,,Danny Farquhar,pitcher,563,274,289,,exit_no_followup_row
612672,pitcher,0.6,166.33333333333334,0.8,0.0147,684,-0.06,Wei-Yin Chen,pitcher,501,213,288,False,war_agg_half
612672,pitcher,0.6,166.33333333333334,0.8,0.0147,684,-0.96,Wei-Yin Chen,pitcher,501,213,288,False,war_agg_half
622446,pitcher,-0.38,52.0,-0.16,-0.0087,224,0.19,Jefry Rodríguez,pitcher,694,407,287,True,war_agg_half
279571,pitcher,-0.79,94.66666666666667,-0.38,-0.012,395,,Matt Belisle,pitcher,744,462,282,,exit_no_followup_row
