player_id,season,max_abl,pct_days_above_60,breached_60,pct_days_above_75,breached_75,pct_days_above_85,breached_85
445988,2015,100.0,32.075471698113205,True,24.528301886792452,True,9.433962264150944,True
502582,2015,25.22566617463212,0.0,False,0.0,False,0.0,False
571448,2015,73.44641702338174,8.860759493670885,True,0.0,False,0.0,False
542436,2016,100.0,14.545454545454545,True,10.909090909090908,True,7.2727272727272725,True
475174,2016,100.0,23.684210526315788,True,15.789473684210526,True,7.894736842105263,True
468406,2015,50.168822500841955,0.0,False,0.0,False,0.0,False
572761,2015,69.91164969983035,3.8461538461538463,True,0.0,False,0.0,False
461314,2016,93.15622213400569,10.256410256410255,True,2.564102564102564,True,2.564102564102564,True
476704,2015,72.26372574213728,7.4074074074074066,True,0.0,False,0.0,False
434658,2016,50.84990448057193,0.0,False,0.0,False,0.0,False
519025,2015,100.0,18.571428571428573,True,7.142857142857142,True,1.4285714285714286,True
434636,2016,82.9593291355917,10.204081632653061,True,2.0408163265306123,True,0.0,False
542208,2015,81.24955264264439,2.272727272727273,True,2.272727272727273,True,0.0,False
605227,2015,88.21690796791157,13.157894736842104,True,5.263157894736842,True,2.631578947368421,True
592200,2016,73.2033285189246,8.695652173913043,True,0.0,False,0.0,False
572039,2015,100.0,11.940298507462686,True,4.477611940298507,True,1.4925373134328357,True
493596,2016,100.0,23.809523809523807,True,16.666666666666664,True,14.285714285714285,True
467793,2016,87.10460674765355,27.848101265822784,True,12.658227848101266,True,1.2658227848101267,True
435559,2015,94.02753715271646,8.064516129032258,True,6.451612903225806,True,3.225806451612903,True
425766,2015,37.46850094144558,0.0,False,0.0,False,0.0,False
477165,2015,100.0,7.4074074074074066,True,5.555555555555555,True,3.7037037037037033,True
572122,2015,100.0,21.25,True,17.5,True,8.75,True
400284,2015,99.2613259032699,21.875,True,15.625,True,15.625,True
452252,2016,100.0,24.242424242424242,True,15.151515151515152,True,6.0606060606060606,True
446481,2016,62.961799947309835,1.4705882352941175,True,0.0,False,0.0,False
621043,2015,80.3682780491925,9.722222222222223,True,5.555555555555555,True,0.0,False
425783,2015,85.8440604334911,18.055555555555554,True,5.555555555555555,True,1.3888888888888888,True
455104,2016,96.51020785521128,10.714285714285714,True,10.714285714285714,True,7.142857142857142,True
514917,2016,100.0,18.181818181818183,True,9.090909090909092,True,5.194805194805195,True
400284,2016,100.0,5.88235294117647,True,1.4705882352941175,True,1.4705882352941175,True
458675,2016,57.75118787341612,0.0,False,0.0,False,0.0,False
488771,2016,52.81855956467031,0.0,False,0.0,False,0.0,False
545361,2015,82.8600503841936,9.210526315789473,True,2.631578947368421,True,0.0,False
578428,2015,100.0,12.676056338028168,True,7.042253521126761,True,4.225352112676056,True
456030,2015,100.0,45.45454545454545,True,24.242424242424242,True,12.121212121212121,True
435079,2016,100.0,31.25,True,16.25,True,10.0,True
571740,2016,100.0,10.76923076923077,True,4.615384615384616,True,3.076923076923077,True
516782,2016,85.77689388366717,8.571428571428571,True,5.714285714285714,True,1.4285714285714286,True
453568,2015,100.0,10.126582278481013,True,2.5316455696202533,True,1.2658227848101267,True
592206,2015,93.33626904258034,10.256410256410255,True,8.974358974358974,True,5.128205128205128,True
434158,2016,59.22465521722313,0.0,False,0.0,False,0.0,False
643603,2016,15.73761132528525,0.0,False,0.0,False,0.0,False
457706,2015,100.0,15.277777777777779,True,12.5,True,5.555555555555555,True
502481,2015,72.43630596931207,6.896551724137931,True,0.0,False,0.0,False
408236,2015,100.0,23.076923076923077,True,6.41025641025641,True,5.128205128205128,True
453064,2016,100.0,15.686274509803921,True,11.76470588235294,True,7.8431372549019605,True
461416,2015,100.0,27.142857142857142,True,12.857142857142856,True,4.285714285714286,True
434158,2015,98.00602202546304,15.0,True,5.0,True,2.5,True
519306,2016,100.0,22.033898305084744,True,8.47457627118644,True,5.084745762711865,True
501981,2015,81.17033098570818,2.4390243902439024,True,2.4390243902439024,True,0.0,False
520471,2015,96.11482618188656,19.444444444444446,True,11.11111111111111,True,4.166666666666666,True
493193,2016,100.0,11.475409836065573,True,8.19672131147541,True,4.918032786885246,True
435401,2015,100.0,15.492957746478872,True,5.633802816901409,True,4.225352112676056,True
429665,2015,57.981510399115685,0.0,False,0.0,False,0.0,False
608577,2016,100.0,20.253164556962027,True,2.5316455696202533,True,1.2658227848101267,True
518618,2016,100.0,7.142857142857142,True,1.7857142857142856,True,1.7857142857142856,True
519203,2015,84.39818050997118,13.750000000000002,True,6.25,True,0.0,False
547379,2016,93.73072828662028,2.857142857142857,True,2.857142857142857,True,2.857142857142857,True
136860,2015,64.45124363840188,1.6666666666666667,True,0.0,False,0.0,False
544369,2015,100.0,12.0,True,9.333333333333334,True,6.666666666666667,True
460099,2016,100.0,22.727272727272727,True,6.8181818181818175,True,2.272727272727273,True
501647,2015,100.0,20.689655172413794,True,8.620689655172415,True,3.4482758620689653,True
571830,2016,86.14135543981084,4.545454545454546,True,3.0303030303030303,True,1.5151515151515151,True
457787,2016,100.0,14.473684210526317,True,6.578947368421052,True,5.263157894736842,True
623143,2016,100.0,15.625,True,6.25,True,3.125,True
573131,2015,59.03319065983569,0.0,False,0.0,False,0.0,False
606299,2016,35.83164386626243,0.0,False,0.0,False,0.0,False
514888,2015,84.35763291056467,12.162162162162163,True,2.7027027027027026,True,0.0,False
476883,2016,53.328209570145276,0.0,False,0.0,False,0.0,False
474568,2016,49.31654492004992,0.0,False,0.0,False,0.0,False
518692,2016,98.59437767525093,19.27710843373494,True,9.63855421686747,True,4.819277108433735,True
453943,2015,100.0,5.194805194805195,True,1.2987012987012987,True,1.2987012987012987,True
543257,2016,100.0,27.11864406779661,True,16.94915254237288,True,5.084745762711865,True
605412,2016,71.62591174047735,3.9215686274509802,True,0.0,False,0.0,False
430404,2015,61.83261200993937,4.878048780487805,True,0.0,False,0.0,False
592518,2015,97.74703816260408,15.18987341772152,True,6.329113924050633,True,1.2658227848101267,True
542364,2016,94.5231022521868,42.857142857142854,True,21.428571428571427,True,7.142857142857142,True
471865,2016,60.208957647228715,1.4084507042253522,True,0.0,False,0.0,False
485567,2015,100.0,12.82051282051282,True,10.256410256410255,True,7.6923076923076925,True
425549,2015,100.0,19.148936170212767,True,12.76595744680851,True,8.51063829787234,True
405395,2015,100.0,24.358974358974358,True,14.102564102564102,True,8.974358974358974,True
457454,2015,100.0,12.76595744680851,True,6.382978723404255,True,2.127659574468085,True
545361,2016,100.0,16.455696202531644,True,13.924050632911392,True,5.063291139240507,True
543590,2015,64.54281754718014,3.225806451612903,True,0.0,False,0.0,False
542255,2015,100.0,20.967741935483872,True,14.516129032258066,True,4.838709677419355,True
542994,2015,29.404316065436653,0.0,False,0.0,False,0.0,False
594777,2016,100.0,12.82051282051282,True,3.8461538461538463,True,2.564102564102564,True
547989,2015,98.65490443771056,18.9873417721519,True,12.658227848101266,True,3.79746835443038,True
435522,2015,100.0,11.267605633802818,True,4.225352112676056,True,2.8169014084507045,True
596059,2015,97.33400683365886,16.666666666666664,True,9.722222222222223,True,5.555555555555555,True
